	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
E Codes: Place of occurrence	-0.06429223895871213	-0.16433594056538173	0.0672770060066666	0.03363708060766969	-0.10881898179650307	0.0024341401045343694	-0.12792171750749862	0.17555553146771022	0.2342944656099592	-0.1308210657111236	0.1272184939256736	-0.016195674892514944	-0.0630896370857954	-0.17101808530943735	0.019078042624252185	-0.1433270520397595	0.20108104390757425	-0.07149120289250277	-0.002535269329590455	-0.10512171472821917	0.08214024554139801	0.06885084459957268	0.18856449318783625	0.21670131598200118	-0.23742766678333282	0.09027452327843223	-0.1785175289426531	0.055000483989715576	-0.001154925607677017	-0.07200367682214294	-0.2093333431652614	-0.03866128357393401	-0.19127834056104934	0.2384345190865653	0.12188135087490082	-0.06929974487450506	-0.09777117440743106	-0.017373290677954043	0.10554560007793563	-0.09489393766437258	0.19543628820351192	0.21369580498763494	-0.15937231481075287	-0.061413001003009934	0.20552687985556467	-0.05743136468559636	0.04481138049491814	-0.08217293077281543	-0.12669291985886438	0.18295543960162572
Benign_Male_Genital_Neoplasm	-0.2607901692390442	0.10683535039424896	0.016091188415884968	-0.08848446607589723	-0.0906011164188385	-0.010565607808530329	0.026336153969168663	-0.1179966852068901	0.0017599033890292046	0.040184404700994485	-0.029969021677970886	0.22418731451034546	-0.20742572844028476	0.08538249880075455	0.14479178190231326	-0.12988795340061188	-0.024355031549930573	-0.15865494310855865	-0.2327437102794647	-0.19529132544994354	0.02069085463881493	0.10555914044380188	0.12817871570587158	-0.1167830377817154	0.04519641771912575	0.2518250644207001	0.0070223468355834475	0.0173180028796196	-0.21752555668354034	-0.3011310696601868	0.12391914427280425	-0.2274761646986008	-0.08684208989143373	-0.14067991077899933	-0.02693045139312744	-0.24822859466075894	-0.01842070370912552	-0.2457604855298996	-0.059492986649274826	-0.057876016944646835	-0.07929589599370956	-0.03439747542142868	-0.25164246559143066	-0.015195944346487522	-0.0962589904665947	0.06886895000934601	-0.0735178142786026	0.07661829888820648	-0.23749494552612305	-0.08937909454107285
General_Paralysis	-0.18897726635138193	-0.08461815615495046	0.02586383993426959	-0.06497753690928221	0.1087438811858495	-0.19259820878505707	0.15138773620128632	-0.1958225096265475	0.12027689442038536	0.04742145041624705	0.013362271090348562	-0.07096921652555466	0.046974328036109604	0.002985276902715365	-0.13617014388243356	0.17570005853970846	-0.04485629312694072	-0.10509781260043383	-0.003877661501367887	0.11871449897686641	-0.14968970169623694	-0.04265898217757543	-0.06049950048327446	-0.06809502591689427	-0.030381761491298676	-0.03775023731092612	0.0748852826654911	-0.21167161564032236	-0.3418506185213725	0.03128143151601156	0.0897534688313802	0.16629922886689505	0.036192843380073704	-0.14770902693271637	-0.17760489135980606	-0.16313877205053964	-0.02728336739043395	-0.20360691597064337	-0.21481623748938242	-0.060666521390279136	0.0780635525782903	-0.1664765477180481	-0.005667552972833317	0.14158705125252405	-0.17591464767853418	-0.04375595529563725	0.10320918262004852	-0.23799824714660645	-0.11751147607962291	-0.0763561762869358
Secondary_Arthropathy	0.13651804625988007	-0.16851884126663208	-0.06953946501016617	-0.20638808608055115	-0.1159418374300003	-0.1866321861743927	-0.1693432331085205	0.1125415712594986	0.17050692439079285	0.04280511662364006	0.16986297070980072	-0.1297481507062912	-0.018565542995929718	0.02147246710956097	-0.05176205933094025	0.02442453615367413	-0.04764850065112114	-0.2616004049777985	-0.14053936302661896	0.0071609471924602985	-0.10762020945549013	0.1817803680896759	0.02035759761929512	0.06364613771438599	-0.11138436198234558	-0.07358083873987198	0.06128610670566559	-0.21711939573287964	-0.26447927951812744	0.07814843952655792	0.009095233865082264	-0.0017829058924689891	-0.17782633006572726	0.09339357167482376	0.11268941313028336	0.13640183210372925	-0.22763633728027344	-0.2063741683959961	-0.10014476627111436	-0.08271652460098268	0.2727774083614349	-0.017421282827854156	-0.2526953220367432	-0.0763772502541542	0.007282697595655919	-0.12207268923521042	-0.0011757275788113475	-0.2756636738777161	-0.17365430295467374	0.04849579930305481
Osteoarthritis	-0.0415345440308253	-0.022370477641622224	-0.09016871446122726	-0.18916906664768854	-0.01541855630154411	-0.15213309675455094	-0.07951278535959622	0.0027676680527899114	0.10779312575856845	0.04595160316675902	0.06870619075683256	-0.005448241935422023	-0.23237690875927608	0.06850473772113522	0.06094552146193261	-0.03182066446946313	-0.05992577361563842	-0.28471616456906	-0.22750312102337678	-0.10354009668032328	-0.16025037206709386	0.1578633854786555	0.09566963662703833	-0.039519941162628434	0.01759169002374013	0.01731233859900385	0.0012195510013649862	-0.1311242760779957	-0.24737720042467118	-0.08788479439293345	0.1003419711953029	-0.23256055215994517	-0.09238581874718269	0.002947174400712053	0.07144266200872759	-0.021450201468542218	-0.19858038673798242	-0.3554210970799128	0.00927243246890915	-0.07301996389481549	0.038319676282117146	0.02284647508834799	-0.20550434912244478	-0.053442029003053906	-0.03600792880946149	-0.04442236753335844	-0.06208891889158016	-0.22007432356476783	-0.274567678074042	0.09019491012829045
Localized_Adiposity	-0.0340580977499485	-0.20885515213012693	-0.038172867149114616	-0.1642722338438034	-0.18808285892009732	-0.1966703236103058	-0.2121085375547409	0.16529546678066254	0.2567707002162933	-0.1144336834549904	-0.026705866679549217	0.09088118374347688	-0.12889143824577332	-0.17074553668498993	-0.05862393230199814	-0.06859873235225677	0.17937958240509033	-0.0834369957447052	-0.03950875997543335	-0.03202768415212631	-0.20590287446975708	0.19598180055618286	0.029138479381799694	0.2675548791885376	-0.2330290675163269	-0.07874047011137009	-0.09998884052038193	-0.16879449784755707	-0.21309401094913485	-0.09949394315481186	-0.17094777524471286	-0.06208486109972	-0.03540686145424843	0.1775171011686325	0.10990174859762193	0.006821196991950274	-0.20286284387111664	-0.2174508422613144	0.003133394755423069	0.08649446815252304	0.12152046710252762	0.07977297157049179	-0.0399790108203888	-0.11163738369941713	0.16096103191375732	-0.1480734795331955	-0.08997830003499985	-0.029904374852776524	-0.06670808047056198	0.13737556338310242
Male_Genital_Cancer	-0.15450663305819035	0.0713823875412345	-0.04905011405935511	-0.06074649654328823	-0.114706851541996	0.009735135827213526	-0.11295398976653816	-0.043160175904631615	0.026362497359514236	-0.03503383509814739	0.033355483785271645	0.09398198686540127	-0.11686749942600726	-0.006492078304290778	0.14769992232322693	-0.22686799615621564	0.09471632726490498	-0.19197574257850647	-0.15677323192358017	-0.20677885413169858	0.04584232717752456	0.15972983464598656	0.1282428577542305	0.028985898941755295	-0.016053402796387672	0.2394497320055961	0.008981995284557343	0.04338198248296976	-0.20946458727121353	-0.22375722974538803	0.02865726500749587	-0.19753041118383408	-0.1867678537964821	-0.02709456533193589	0.058745876885950565	-0.16759292408823967	-0.028423440526239574	-0.2358703389763832	-0.03227274212986231	-0.03277947474271059	-0.047565969987772405	0.09868301614187659	-0.24441053718328476	-0.09047959186136723	0.009967375546693802	0.015115891583263876	-0.05484899692237377	0.05966174928471446	-0.2453830391168594	-0.08028915524482727
Epilepsy_Related_Disorders	0.01154324784874916	-0.24057333016147217	-0.007561187764319281	0.1262185126543045	0.0026746622364347146	-0.08524058712646365	0.10559531860053539	-0.026004162015548598	-0.009731020235146088	-0.1923774890601635	0.28800734753410023	-0.19264096642533937	0.17338925475875536	-0.1462673433125019	-0.09272378652046125	0.0651612258516252	0.07034010248025879	-0.03522957192035392	0.2124335157374541	0.09627082571387291	0.1522502526640892	-0.02200381545117125	0.06775874077963333	0.11437280972798665	-0.20506935007870197	-0.032230183482170105	0.03520823743504783	-0.09690464055165648	0.08594735028843085	0.18070559141536555	-0.12380983183781306	0.24349824339151382	-0.23738258704543114	0.04436360540178915	0.13034124486148357	0.006963575569291911	-0.046484794933348894	0.15275013570984206	-0.07638568431138992	-0.18477725610136986	0.24374081939458847	0.12201763627429803	0.020895800339834143	0.12207996804499999	-0.055838339865052454	0.007957712785961727	0.15830530412495136	-0.11899883920947711	0.017518395790830255	-0.08399622421711683
E Codes: Other specified and classifiable	-0.10654393335183461	-0.10008767247200012	0.13716884702444077	0.07815334511299928	-0.008401714265346527	0.11549848318099976	-0.08980858077605565	0.1286046157280604	0.1605464518070221	-0.1343571866552035	0.13446151713530222	-0.041068822145462036	0.007229036961992581	-0.21511830389499664	0.10931116094191869	-0.2321168432633082	0.21722795565923056	-0.04394901047150294	0.0161034179230531	-0.15521431962649027	0.043421728536486626	0.06070237327367067	0.2081619699796041	0.24268139898777008	-0.2046891748905182	0.1451028436422348	-0.1943021019299825	0.07799409081538518	0.019622521164516606	-0.036737863595287	-0.1784818967183431	-0.015667765711744625	-0.1967704345782598	0.17962700128555298	0.009291491781671843	-0.14389722794294357	0.027721927501261234	-0.010456740002458295	0.12247270594040553	-0.1527019590139389	0.1632690727710724	0.21120993793010712	-0.16567864765723547	-0.11643994599580765	0.21426395078500113	-0.014244751383860907	0.008394673466682436	-0.12270105878512065	-0.038230204954743385	0.20612436532974243
Impulse_Control_Disorder	0.0831158235669136	-0.23527251929044724	-0.0348655292764306	0.17333701252937317	-0.12991543859243393	-0.002948361448943615	0.13836748898029327	0.06668752804398537	-0.07858259230852127	-0.19194459170103073	0.2505083531141281	-0.15679210424423218	0.15011021494865417	-0.1262238770723343	-0.10959041863679886	0.02547442074865103	0.11616271734237671	-0.04968557693064213	0.19064395874738693	0.08097529038786888	0.18737763166427612	-0.013893133960664272	0.13606973364949226	0.1452871784567833	-0.261045441031456	0.040057780221104615	0.03196987137198448	-0.015585607150569558	0.1781676635146141	0.1155770532786846	-0.21413279324769974	0.14690759032964706	-0.2555491626262665	0.019580012187361717	0.210891455411911	0.06697423383593559	0.003354370594024658	0.1687796264886856	-0.07173607125878334	-0.16787657141685486	0.2688538730144501	0.26597096025943756	0.06420070677995682	0.11904879286885263	-0.011452228063717484	0.0035775275900959964	0.09612983837723732	0.08991401642560959	0.04315907508134842	-0.08140545710921288
Diverticulosis_Diverticulitis	-0.20996888354420662	0.05919426168176756	-0.00945621030405164	-0.2693329192698002	-0.08204850368201733	-0.15057446621358395	-0.13517485791817307	-0.09675805270671844	-0.002957390737719834	0.029074815101921555	-0.002422270365059375	0.2111450545489788	-0.09137075860053301	0.07963607925921679	0.06950851436704397	-0.09884646814316511	-0.06327130680438131	-0.08046902902424335	-0.28695690259337425	-0.031164114363491535	-0.24344222992658615	0.11725344136357307	-0.0001093945465981995	-0.10382931586354971	0.14554652199149132	0.26710666716098785	0.05874516465701163	-0.1527367066591978	-0.11933254636824131	-0.1113376694265753	0.08664794638752937	-0.1611264031380415	-0.05545508861541748	-0.12970424070954323	-0.06360110710375011	-0.2774832434952259	-0.11778000183403492	-0.1485581286251545	0.09258706029504538	-0.0197838032618165	-0.006517600617371498	-0.16437113843858242	-0.13925968948751688	-0.11513192718848586	-0.025182506942655888	0.056984408758580685	-0.07843968831002712	-0.09469005651772022	-0.0691271098330617	-0.045436467946274206
Non_Specific_Digestive_Congenital_Anomaly	-0.1541421338915825	-0.09365234710276127	0.020017597824335105	-0.29966942965984344	-0.09813634306192398	-0.16243192553520203	-0.16149314865469933	0.014089394360780723	0.030697457026690245	-0.015362124890089039	0.05668795481324196	0.11161475256085396	-0.06627443060278893	-0.012082368135452267	0.11621098592877388	-0.1863248571753502	-0.019075227901339527	-0.104441836476326	-0.282454714179039	-0.009709451347589493	-0.26152850687503815	0.12575143203139305	0.07825247943401337	0.004088152199983597	0.0294644795358181	0.24447955936193466	0.037478327751159675	-0.16968988627195358	-0.06221716827712953	0.018974955193698403	-0.031692611053586006	-0.129775982350111	-0.15017565339803696	-0.02944004163146019	-0.07304064370691776	-0.22848407924175262	-0.176070436835289	-0.11011009663343428	0.07761510275304317	-0.11882083863019943	0.1409616954624653	-0.07110293617006391	-0.1606755629181862	-0.21728777140378952	0.08963343873620033	0.09941423870623112	-0.09971796441823244	-0.21225184947252274	-0.06329204700887203	0.09288301691412926
Homocystinuria	-0.05342957749962807	-0.0964123234152794	-0.011340143159031868	-0.19822877645492554	-0.011641100980341434	-0.07576218247413635	-0.050690751522779465	0.058862399309873574	-0.04108516871929169	-0.035380393266677856	0.08623341470956802	0.07166709005832672	-0.2263312488794327	0.02562875114381313	0.21515293419361115	-0.14261367917060852	-0.014692077413201332	-0.2338629812002182	-0.1833345890045166	-0.1142314001917839	-0.3246903121471405	0.23189693689346316	-0.01743156835436821	-0.05127095803618431	0.08931801468133926	0.12469150871038436	0.06069223582744599	-0.2829475998878479	-0.08081462234258653	-0.14587727189064026	-0.07820164412260057	-0.2590149939060211	-0.06722252815961838	-0.0035918625071644783	-0.11065938323736192	0.03679605945944786	-0.15480415523052216	-0.2076029479503632	-0.007650461513549089	-0.07488628476858139	-0.04170280694961548	-0.019391587004065517	-0.08493965119123459	-0.2441505640745163	0.019972339272499084	0.2001070082187653	-0.33994534611701965	0.07120281457901001	-0.098072849214077	0.003871941473335028
Non_Specific_Congenital_Musculoskeletal_Anomaly	-0.07500001556036295	-0.10298875207081437	0.0586716600228101	0.042330916854552925	-0.035191473783925176	0.026361238677054644	-0.07762277219444513	0.10660099133383483	0.16034637915436178	-0.14234860008582473	0.08346608001738787	-0.019035581266507506	-0.04151918482966721	-0.17173461755737662	0.12545735714957118	-0.21146958880126476	0.1907032821327448	-0.06055767968064174	-0.025913097197189927	-0.13680061604827642	0.0470797186717391	0.05839275231119245	0.2214045152068138	0.168988898396492	-0.17209752928465605	0.09445089567452669	-0.16950483852997422	0.06287070782855153	-0.04124766151653603	-0.04033410473493859	-0.13392404140904546	-0.08478567725978792	-0.20334954652935266	0.17290468982537277	0.05151229281909764	-0.08471164433285594	-0.043500806372321676	-0.07961943380360026	0.1089952077018097	-0.09927549329586327	0.132313028909266	0.20752575062215328	-0.1832940187305212	-0.10878139059059322	0.17594024777645245	0.01080800499767065	-0.0018692535813897822	-0.10720406612381339	-0.08410410827491432	0.19530712277628481
Vascular_Insufficiency	-0.22943639258543655	0.08621403947472572	-0.057658551105608545	-0.2577306106686592	0.04531766660511494	-0.15557163146634898	-0.03192639350891113	-0.12991956621408463	0.0004728920757770573	0.08918157344063123	-0.0369075412551562	0.12248008698225021	-0.11650304185847442	0.1288993532458941	-0.04262379867335161	0.0911207211514314	-0.14021928111712137	-0.10498707896719377	-0.24017312129338583	0.030567452311515808	-0.22422032058238983	0.02561269948879878	-0.1295179600516955	-0.1521831899881363	0.15650959312915802	0.14791513979434967	0.10790470242500305	-0.1399750585357348	-0.1833107719818751	-0.09426161833107471	0.13006064544121423	-0.1271709899107615	0.0734931876262029	-0.153441550831	-0.1529802903532982	-0.2410639921824137	-0.08370310751100381	-0.17255612711111704	0.010075952780122558	-0.01627461736400922	-0.0695431496327122	-0.2263903170824051	0.008994031231850386	0.02129923055569331	-0.11701453477144241	0.09632820636034012	0.0010983596245447817	-0.1041996901233991	-0.15589143832524618	-0.09470639377832413
Benign_CNS_Neoplasm	0.026898648589849472	-0.1689460650086403	-0.09260003517071407	-0.24067770938078561	0.002778051576266686	-0.2163829356431961	-0.06337774793306986	-0.037487243612607316	0.051174273093541466	0.022276508311430614	0.17839673658212027	-0.01555316949573656	-0.02851819122831027	-0.05025542931010326	-0.01825906960099626	-0.058789403022577354	-0.0012507587671279862	-0.2157970666885376	-0.13263962417840958	0.05238545313477516	-0.12423750758171082	0.24530209104220072	0.05679025501012802	0.029608589907487232	-0.00583856847758094	0.06308845182259877	0.05455105441311995	-0.2488686442375183	-0.13308997203906378	0.07218488802512486	0.0018198341131210327	-0.01906205341219902	-0.12589853629469872	-0.011742759806414446	0.01641457031170527	-0.025214570264021557	-0.23424618442853293	-0.16020099446177483	-0.05650506913661957	-0.10008138325065376	0.12203722943862279	-0.04564057911435763	-0.12410877963217597	-0.09929802268743515	-0.02577376055220763	0.08790571987628937	-0.011978936692078909	-0.27241071065266925	-0.11039671053489049	0.01371916818122069
Orbit_Disorders	-0.011675610207021236	-0.16934791207313538	0.08021603524684906	-0.1788879781961441	0.005992485675960779	-0.025368694216012955	0.011953596025705338	0.1139948070049286	-0.03704918175935745	0.05479547753930092	0.02583864703774452	0.1265043020248413	-0.1947019100189209	-0.1574709266424179	0.2316732406616211	-0.27948179841041565	0.06727584451436996	-0.20288604497909546	-0.16892343759536746	-0.16355392336845398	-0.0821579173207283	0.28903767466545105	0.20041349530220032	0.07476914674043655	-0.1223643496632576	0.11234127730131148	-0.12206649035215378	-0.04243772476911545	0.08559325337409973	-0.06092554703354836	-0.1142042800784111	-0.22099147737026212	-0.028938358649611477	0.03911946713924408	-0.07785581052303314	0.0033648295793682337	-0.17899152636528015	-0.09356269240379332	0.040260422974824905	-0.07410172373056413	0.0584612637758255	0.059324435889720924	-0.13665860891342166	-0.2399720400571823	0.11639778316020966	0.19868706166744232	-0.2506954371929169	-0.11755605787038804	0.09005281329154967	0.2679859399795532
Non_Specific_Immune_Related_Skin_Disorder	0.032186571353425585	-0.050740199182958655	0.09547911636117432	0.03749309935503536	-0.07986861819194423	-0.08342011461758779	0.1320448296351565	0.05845192768093613	0.11964146585928069	-0.06326249334961176	-0.10944661785227557	0.007595462853916814	-0.07312431965126759	-0.1556275085442596	0.08624360006716517	-0.23570778469244638	0.1470416041298045	0.02914543356746435	0.0034268226267562974	-0.04190529024021493	-0.07919781186824872	0.057413574385767184	0.1863613815771209	-0.01576332240882847	-0.04774987097415659	0.04483849336651878	-0.12886856951647335	0.02624146505776379	-0.012122739184026914	0.04666342420710458	-0.13610928340090644	-0.17804370158248478	-0.20599284933673012	0.06614238603247537	-0.1601705083416568	-0.0006396365869376394	-0.08515854050508803	-0.07324746282150348	-0.01863845122150249	-0.11916959120167626	0.10295983776450157	0.1632805416981379	-0.20005136645502514	-0.21614701218075222	0.19296513746182123	0.20075826264090008	-0.1529315718346172	0.026627864740375012	0.04117078396181265	0.2789390832185745
Food_Allergy	-0.040536043932661414	-0.13688816130161285	0.1575656495988369	0.06621670827735215	0.037115000188350684	0.08237539045512676	-0.08855015132576227	0.0967907328158617	0.05903188930824399	-0.11230276431888342	0.04712862032465637	-0.15235443599522114	0.12178598530590534	-0.22972549870610237	0.17445147410035133	-0.24241691455245018	0.19380765035748482	0.0316484950017184	-0.025593103608116508	0.03025897080078721	0.060898532159626484	-0.06556250178255141	0.1914481334388256	0.14989898726344109	-0.09657478984445333	0.15754591301083565	-0.1550874561071396	0.09425926581025122	0.07437757588922977	0.1536566186696291	-0.16510002687573433	0.036204389529302716	-0.19595859572291374	0.1423445474356413	-0.13842072151601315	-0.1364787518978119	0.06550385616719723	0.11114541627466679	0.17822618409991264	-0.16133419424295425	0.13552065566182137	0.2040054202079773	-0.09568614652380347	-0.18422085233032703	0.24033362045884132	0.12476382777094841	0.05448405740889939	-0.16545387543737888	0.0610119653865695	0.22410545498132706
Intracranial injury	-0.06206823616392083	-0.11480729944176143	-0.007414191547367308	0.051854941347200006	-0.0053753302329116424	-0.02025228826743033	0.05834078403293259	0.0232361772408088	0.05824222415685654	-0.07801844759119882	0.1510335380832354	-0.09385242147578134	0.046073911194172174	-0.08440992650058536	-0.08438885336120923	0.01314520297778977	0.05887200352218416	-0.07143034379825824	0.08202064534028371	0.008836003214431308	0.09976375434133741	-0.0032802571853001944	0.07012288603517744	0.08742863105403052	-0.17045089333421654	0.016315298129080072	-0.01792221019665399	-0.01024561644428306	-0.011661781981173493	0.0547492782999244	-0.07774052934514152	0.058809050617532596	-0.1415613873137368	0.05162192549970415	0.057615511015885405	-0.06113535579707888	-0.01314688454537342	0.004096680217319065	-0.05274535489216861	-0.12692418404751354	0.16169369179341528	0.09311792585584852	-0.03214226911465327	0.0896875433002909	0.010810205919875035	0.01000649875236882	0.13485256913635466	-0.09075285618503888	-0.10032429147718681	-0.00020358670088980394
Female_Genital_Congenital_Anomaly	-0.12798568606376648	-0.0740053579211235	0.1707020401954651	0.14012473821640015	0.11748799681663513	0.0949881374835968	-0.07665175944566728	0.047195054590702064	0.20339299738407132	-0.20014603435993195	0.07548873871564865	-0.08495631814002991	0.09673456102609634	-0.2678577899932861	0.10734640061855316	-0.18645548820495605	0.25184571743011475	0.12119177728891373	0.11208344995975494	-0.07878760248422623	0.04435040801763535	-0.03626699000597	0.17584128677845	0.188960000872612	-0.1245475709438324	0.11788295209407805	-0.2566701173782349	0.09330207109451294	0.07343897223472595	0.0533306784927845	-0.17217445373535156	0.16007858514785767	-0.1028801202774048	0.193209707736969	-0.08753430098295213	-0.16079378128051758	0.08269052952528	0.10175549238920213	0.201998233795166	-0.104559063911438	0.09802038222551346	0.14903190732002258	-0.11625858396291733	-0.10684457421302797	0.1905665099620819	-0.005797749385237694	0.04140394926071167	-0.16430455446243286	0.1277332603931427	0.23221856355667114
Hodgkins_Disease	-0.08484547585248947	-0.040450986474752426	-0.11520113795995712	-0.3253898918628693	0.07219193130731583	-0.06416232138872148	-0.1818877160549164	0.0334576815366745	0.20748984813690186	0.0715366005897522	-0.1594909280538559	0.025912994518876083	0.07736235111951828	-0.17478981614112854	-0.03782299906015396	-0.27258798480033875	0.20749281346797946	-0.07837241888046265	-0.1502809077501297	0.1357540637254715	-0.19038784503936768	0.225118100643158	-0.047890540212392814	0.16048365831375122	0.05017800256609917	0.0960598886013031	-0.04966054856777191	0.02101753279566765	-0.2734602987766266	-0.02745385281741619	-0.0987386405467987	0.002982098143547773	0.09794367104768753	0.13481740653514862	-0.2152455300092697	-0.20391827821731567	-0.1063050776720047	-0.16340774297714233	0.09146225452423096	0.12096168845891953	0.012367148883640766	0.03628704324364662	0.07134106010198593	-0.1698967218399048	0.22720135748386386	0.09088238328695296	-0.049349047243595116	-0.2063479870557785	-0.10213088989257812	0.09681793302297592
Esophagitis	-0.18715891242027283	-0.057160584876934685	-0.06279391795396805	-0.3350871702035268	-0.21829447150230408	-0.19657511015733084	-0.31186238924662274	-0.037668040643135704	-0.004896502553795774	-0.09466557577252388	0.023933223448693752	0.11842253307501475	0.03243843590219816	0.015764336101710796	0.011143221209446587	-0.13249886532624564	-0.021922414501508076	0.016297971829771996	-0.2315282920996348	0.12468190242846806	-0.2346797982851664	0.000343392292658488	-0.03358654864132404	-0.020706222703059517	0.09880668421586354	0.25836800535519916	0.11170554906129837	-0.1262470707297325	0.014136317806939283	0.14629175513982773	-0.013923497560123605	-0.08932154128948848	-0.1989723245302836	-0.007399314083158969	0.006705515707532565	-0.2660795748233795	-0.1782454401254654	0.06685888767242432	0.14087680478890738	-0.040613251427809395	0.19632318119208017	-0.14393342534701029	-0.0787224384645621	-0.1290349985162417	0.16277803977330527	0.05851446961363157	0.07128790020942688	-0.20291590690612793	-0.04698213189840317	-0.07421243190765381
Aneurysm	-0.20818955497816205	0.1379483773271204	-0.018055226420983672	-0.13323942122224253	0.08404456690550433	0.0693299861450214	0.004322231936384924	-0.030380994692677632	-0.08582710777409375	0.10185400262707844	0.14713077899068594	0.046046487375861034	-0.19542940938845277	0.13408100325614214	0.02927194332005456	0.07822069496614859	-0.12865858804434538	-0.2322671073488891	-0.17462354339659214	-0.1263834796845913	-0.14465967193245888	0.11134425667114556	-0.076352552336175	-0.11047673574648798	0.1108534875093028	0.16480208421126008	0.08491729703382589	-0.13371005572844297	-0.05155069319880567	-0.1838331403560005	0.09801450377563015	-0.206073559820652	-0.014466002605331596	-0.10560297846677713	-0.045869266090448946	-0.19820244144648314	0.0003437986306380515	-0.20087986229918897	0.041364128643181175	-0.16047210176475346	-0.11345297703519464	-0.07619120995514095	-0.0532758195331553	0.010818640672368927	-0.13528803852386773	0.11880048443708802	-0.04777972097508609	-0.004830990408663638	-0.2639308297075331	-0.09369954001158476
Septicemia	-0.2921177178621292	0.12619400024414062	0.08108209297060967	-0.033932437747716905	0.19490099251270293	-0.009592279512435199	0.10556173324584961	-0.1799228996038437	-0.028556562960147858	0.10545139312744141	-0.14004427269101144	0.0006081962957978193	-0.011144035868346691	0.06518270373344422	-0.05973833575844765	0.1715671569108963	-0.0922765452414751	-0.0569186981767416	-0.03547094535315409	0.08025965057313442	-0.14435249269008638	-0.145626712590456	-0.1826751008629799	-0.11409167498350144	0.10371131151914596	0.012857488915324216	0.09392486698925495	-0.05783818028867245	-0.24263985753059386	-0.042544796224683525	0.10894894525408745	0.034252878092229364	0.20804591178894044	-0.14805152788758277	-0.2795609623193741	-0.22608131766319275	0.1605366587638855	-0.1330603063106537	-0.09989916365593672	-0.011183952167630195	-0.12703153640031814	-0.19599050730466844	0.188856303691864	0.16588548719882965	-0.12070926148444412	0.10025317147374153	0.08896243087947368	-0.07114035170525312	-0.08836660794913768	-0.10570977851748467
Hemiplegia	-0.2304980009794235	0.1150384247303009	0.0208891686052084	-0.01646699756383896	0.162349671125412	0.013777765445411205	0.12149208784103395	-0.14234517514705658	-0.13902612030506134	0.07951413840055466	0.2387778908014297	-0.048489294946193695	-0.07645168900489807	0.19985221326351169	-0.08741012215614319	0.2592337429523468	-0.22309191524982447	-0.1932546943426132	0.019661258906126026	-0.027927953749895096	-0.12194865942001346	-0.01848869025707245	-0.19557419419288635	-0.15249964594841006	0.11113014072179794	0.05203472450375557	0.1958363503217697	-0.20778146386146545	-0.06078928709030153	-0.09154227375984192	0.10626310110092163	0.0072879656217992314	0.016911352053284645	-0.16628672182559967	-0.05390856042504311	-0.14965420961380005	0.05770905315876008	-0.11287792772054672	-0.09180915355682373	-0.17281250655651093	-0.0781683623790741	-0.15357854962348938	0.07670570909976959	0.1686040759086609	-0.2964716553688049	0.07689479738473892	0.058478441089391715	-0.031350620090961456	-0.20598824322223666	-0.2616380453109741
Non_Specific_Osteopathy	0.07147819468039363	-0.12754094502066865	-0.07552226986188222	-0.14233405274503372	-0.12583985248142304	-0.08591856744469088	-0.10798296069397646	0.16875410594922655	0.1453791032819187	-0.02073927838137024	0.06209601549541249	0.013667459873592152	-0.0895278756178253	-0.06208997136084637	0.032907285508425796	-0.1599453093812746	0.07333171992179226	-0.14089138214202487	-0.12313345425269183	-0.08226542893851943	-0.05571115016937256	0.23187019281527577	0.15303993542843006	0.11129176457796026	-0.12397957909578348	0.0318512545337024	-0.07111076714799684	-0.06332457287456184	-0.07536483342375826	-0.03842912397950011	-0.07801836257910028	-0.1313553626425667	-0.14752160105854273	0.10976275188081405	0.11500277961878215	0.02713588729281636	-0.1674059765303836	-0.1679882276803255	0.02819893985767575	-0.050709907677682006	0.15166624613544522	0.12123318158966653	-0.21050291464609258	-0.18916593711165822	0.12044305661145378	-0.042972107185050845	-0.08983006678959903	-0.11458781498539097	-0.12013271692044594	0.17188902845715776
Endocrine_history	-0.014749519526958466	-0.07874609902501106	0.0805438347160816	-0.13570275530219078	-0.11617035418748856	0.022769383154809475	-0.1322387307882309	0.2060096189379692	-0.016786395572125905	-0.08435794338583946	0.09641002863645555	0.11634448915719986	-0.14050032198429108	-0.053446318954229355	0.13064789772033691	-0.1612187847495079	0.04323671059682965	-0.18951792269945145	-0.08960328251123428	-0.2209707349538803	-0.2604968547821045	0.2962891161441803	-0.01899729296565056	0.17323820292949677	-0.12255099788308144	0.014962675049901009	0.021811043610796332	-0.2563154771924019	-0.07596015883609653	-0.10417151730507611	-0.148067157715559	-0.23093318194150927	-0.10521091893315315	0.06468442862387747	-0.007168864831328392	0.027995115844532847	-0.09707403928041458	-0.21180973201990125	-0.04562890995293856	-0.13375354185700417	0.028840990271419287	0.07970557548105717	-0.06893200427293777	-0.22739016264677048	0.06051281560212374	0.03327685035765171	-0.30663615465164185	0.08728116750717163	-0.049917842261493206	0.07000772655010223
